id,sales_per_month,region,locality,x,y,people_iso_3,people_iso_5,people_iso_10,people_iso_15,people_iso_30,type,geometry,index_right,fclass
22551,3071.0,город республиканского значения Астана,Астана,71.425443,51.174846,413,2380,15326,39321,158693,train,POINT (71.425443 51.174846),,
15179,2385.0,Самарская область,Самара,50.235984,53.257045,440,2776,11269,38939,138263,train,POINT (50.235984 53.257045),4648840.0,residential
7456,2111.0,Республика Татарстан,Нижнекамск,51.806094,55.625511,0,2023,10982,31501,100039,train,POINT (51.806094 55.625511),5661190.0,residential
4529,2266.0,Калининградская область,Гвардейск,21.06878,54.650606,296,1376,3618,5986,11721,train,POINT (21.06878 54.650606),2497912.0,residential
4006,1541.0,Удмуртская Республика,село Завьялово,53.376371,56.803802,15,71,782,791,3517,train,POINT (53.376371 56.803802),5047050.0,industrial
11732,1841.0,Кабардино-Балкарская Республика,Нальчик,43.628622,43.506308,899,3814,8369,10312,40246,train,POINT (43.628622 43.506308),2125284.0,residential
25396,2533.0,Минская область,Любань,28.004964,52.793487,26,489,984,3704,9693,train,POINT (28.004964 52.793487),91668.0,residential
5193,2617.0,Московская область,Люберцы,37.898816,55.689259,970,2726,17748,50876,185608,train,POINT (37.898816 55.689259),747090.0,residential
12843,1843.0,Москва,Москва,37.516175,55.54035,0,1210,11935,30213,101711,train,POINT (37.516175 55.54035),596693.0,residential
1739,2154.0,Республика Татарстан,село Шигали,49.036938,55.970479,3,60,258,396,1857,train,POINT (49.036938 55.970479),5598241.0,retail
22740,2941.0,Москва,Москва,37.745481,55.656835,0,1864,16343,43560,206892,train,POINT (37.745481 55.656835),1255404.0,residential
7785,2259.0,Московская область,Реутов,37.857307,55.745398,350,2789,19617,48137,186387,train,POINT (37.857307 55.745398),1799592.0,retail
18635,2979.0,Витебская область,Новополоцк,28.697962,55.509279,270,2250,10572,18446,26166,train,POINT (28.697962 55.509279),227842.0,residential
6752,1740.0,Оренбургская область,село Шарлык,54.729697,52.930834,0,3,12,411,5289,train,POINT (54.729697 52.930834),4696660.0,residential
255,2157.0,Москва,Москва,37.668645,55.870742,1720,4552,19879,38348,166154,train,POINT (37.668645 55.870742),801823.0,residential
15234,2178.0,Республика Татарстан,посёлок городского типа Апастово,48.518893,55.202587,3,79,287,1431,5136,train,POINT (48.518893 55.202587),4658520.0,residential
1873,2057.0,Москва,Москва,37.656695,55.637016,751,3273,14123,29076,117559,train,POINT (37.656695 55.637016),596751.0,residential
1420,2422.0,Москва,,37.530346,55.476296,280,559,1141,3427,24119,train,POINT (37.530346 55.476296),1762039.0,residential
17333,1543.0,Республика Марий Эл,деревня Коркатово,48.750817,56.346676,6,6,120,411,747,train,POINT (48.750817 56.346676),4639180.0,residential
8869,2919.0,Саратовская область,Балаково,47.783209,52.020331,422,2586,11440,23226,57510,train,POINT (47.783209 52.020331),4946065.0,residential
20650,2318.0,Могилёвская область,Могилёв,30.338971,53.927514,295,331,2865,8519,43375,train,POINT (30.338971 53.927514),69057.0,residential
14974,2435.0,Нижегородская область,Нижний Новгород,43.806821,56.20168,411,1287,4235,5936,10449,train,POINT (43.806821 56.20168),4656883.0,residential
12899,1908.0,Москва,Москва,37.853888,55.739865,2340,7621,31583,58025,149112,train,POINT (37.853888 55.739865),591815.0,residential
2466,3316.0,Вологодская область,Вологда,39.90251,59.1844,552,1366,8350,19643,53002,train,POINT (39.90251 59.1844),2219068.0,residential
15498,2141.0,Красноярский край,Красноярск,92.713397,56.057411,3250,3250,3250,7213,22587,train,POINT (92.713397 56.057411),3313356.0,residential
8538,2710.0,Омская область,Омск,73.294393,54.998939,1270,3428,15462,44148,107513,train,POINT (73.294393 54.998939),3385196.0,residential
16478,3216.0,Оренбургская область,Бугуруслан,52.414402,53.612584,525,1645,4948,9439,17761,train,POINT (52.414402 53.612584),,
5539,2841.0,Тульская область,Тула,37.575679,54.163703,754,2845,11922,22923,79519,train,POINT (37.575679 54.163703),725240.0,residential
1214,2605.0,Москва,Москва,37.342504,55.645406,784,4636,23278,42445,110713,train,POINT (37.342504 55.645406),593421.0,residential
23342,3041.0,Московская область,Чехов,37.488411,55.146247,692,1313,7706,9078,42374,train,POINT (37.488411 55.146247),,
20496,2865.0,город республиканского значения Астана,Астана,71.415575,51.169836,1421,3491,16910,42547,171785,train,POINT (71.415575 51.169836),,
3850,2365.0,Хабаровский край,Хабаровск,135.124408,48.403197,214,1457,7697,10985,45758,train,POINT (135.124408 48.403197),1990748.0,residential
9716,1730.0,Республика Крым,Симферополь,34.105456,44.948281,552,2399,8816,16715,62645,train,POINT (34.105456 44.948281),1839940.0,residential
25706,3113.0,Москва,Москва,37.744014,55.660912,734,2697,11028,26315,176604,train,POINT (37.744014 55.660912),780317.0,residential
17890,2410.0,Челябинская область,Челябинск,61.386878,55.145318,1305,3761,16170,46449,127360,train,POINT (61.386878 55.145318),4190072.0,residential
17145,2065.0,Ростовская область,Белая Калитва,40.787046,48.175441,591,3037,5862,8991,25235,train,POINT (40.787046 48.175441),3912933.0,residential
24950,1988.0,Москва,Москва,37.811779,55.753858,978,2955,17283,48499,172845,train,POINT (37.811779 55.753858),593678.0,residential
8139,2672.0,Забайкальский край,Чита,113.487709,52.026671,178,957,4512,7970,47710,train,POINT (113.487709 52.026671),3383011.0,residential
11019,2988.0,Новгородская область,Окуловка,33.298401,58.375329,14,307,1344,4168,6562,train,POINT (33.298401 58.375329),2547614.0,residential
1693,3536.0,Московская область,Дзержинский,37.844206,55.634396,0,0,3478,17367,56081,train,POINT (37.844206 55.634396),,
1713,3347.0,Московская область,посёлок Электроизолятор,38.50066,55.586072,0,1039,3414,4308,10338,train,POINT (38.50066 55.586072),762405.0,residential
9469,2454.0,Республика Крым,Ялта,34.166245,44.498424,231,1831,5835,16336,58416,train,POINT (34.166245 44.498424),1865335.0,commercial
16008,2086.0,Пермский край,Соликамск,56.769365,59.642288,312,1116,5095,9382,27234,train,POINT (56.769365 59.642288),4684381.0,residential
18959,3209.0,Московская область,Химки,37.300575,55.946436,2313,4103,15731,23314,42900,train,POINT (37.300575 55.946436),1176615.0,residential
14028,2510.0,Волгоградская область,Волгоград,44.514361,48.720585,1890,5402,17194,29674,83881,train,POINT (44.514361 48.720585),3963503.0,residential
9226,3140.0,Санкт-Петербург,Ломоносов,29.770314,59.902016,1136,3228,14590,28956,39545,train,POINT (29.770314 59.902016),2321887.0,residential
24414,2088.0,Тульская область,Тула,37.678977,54.193,1452,3948,14813,27449,70773,train,POINT (37.678977 54.193),805370.0,residential
22131,1676.0,Чеченская Республика,село Радужное,45.387982,43.402204,10,20,960,2785,4015,train,POINT (45.387982 43.402204),2121531.0,residential
22223,2097.0,Воронежская область,Воронеж,39.178515,51.716157,773,3122,14953,40381,170570,train,POINT (39.178515 51.716157),1611451.0,residential
9466,2054.0,Самарская область,Самара,50.222268,53.262267,1185,1185,15723,52515,118127,train,POINT (50.222268 53.262267),4632082.0,residential
13384,2690.0,Краснодарский край,Краснодар,38.914047,45.067309,1379,2863,6619,13203,59188,train,POINT (38.914047 45.067309),3966474.0,residential
13759,1541.0,Гомельская область,Гомель,30.990179,52.450568,412,941,5141,14255,55191,train,POINT (30.990179 52.450568),,
6708,3386.0,Минская область,деревня Боровляны,27.678776,53.987869,414,1130,3865,6325,19033,train,POINT (27.678776 53.987869),,
6827,2886.0,Краснодарский край,Армавир,41.128514,45.007369,563,1850,6292,10694,28431,train,POINT (41.128514 45.007369),,
20616,3828.0,Севастополь,СТ Дельфин,33.492638,44.512525,0,0,0,0,48,train,POINT (33.492638 44.512525),,
9175,2556.0,Гомельская область,Светлогорск,29.74798,52.634319,0,416,5958,13938,40010,train,POINT (29.74798 52.634319),157008.0,residential
7949,2520.0,Ленинградская область,деревня Старая,30.641689,59.932505,562,1719,5395,13545,25897,train,POINT (30.641689 59.932505),2429249.0,residential
3070,4085.0,Москва,Москва,37.729776,55.662372,1195,4617,5699,5699,68583,train,POINT (37.729776 55.662372),1804240.0,residential
5417,2216.0,Санкт-Петербург,Санкт-Петербург,30.314624,59.988303,1901,4685,15491,34528,109467,train,POINT (30.314624 59.988303),,
8414,1547.0,Оренбургская область,Оренбург,55.14135,51.826238,397,889,7713,20680,116139,train,POINT (55.14135 51.826238),4632502.0,residential
24489,1971.0,Москва,Москва,37.590551,55.868228,1310,5141,23589,49248,204142,train,POINT (37.590551 55.868228),596289.0,residential
9734,2519.0,Москва,Москва,37.425477,55.863121,2257,5900,24294,38030,149383,train,POINT (37.425477 55.863121),598603.0,residential
904,3379.0,Калужская область,Жуков,36.719848,55.023174,763,1503,3537,5979,11321,train,POINT (36.719848 55.023174),1700776.0,residential
20944,2381.0,Гродненская область,Лида,25.286485,53.891132,1442,3556,7371,14751,54977,train,POINT (25.286485 53.891132),225721.0,residential
11335,3324.0,Ярославская область,Ярославль,39.928346,57.571133,115,427,11286,18553,35955,train,POINT (39.928346 57.571133),1666949.0,residential
4836,2225.0,Краснодарский край,Краснодар,39.039312,45.06866,1812,2330,12794,47252,148094,train,POINT (39.039312 45.06866),4001128.0,residential
6198,2455.0,Кировская область,Киров,49.673773,58.627749,626,4288,4418,4573,9922,train,POINT (49.673773 58.627749),5043904.0,residential
1056,1791.0,Московская область,Сергиев Посад,38.124438,56.286597,263,1049,3031,5453,25017,train,POINT (38.124438 56.286597),756457.0,residential
2725,2903.0,Москва,Москва,37.463937,55.775737,1139,4494,15245,33777,143456,train,POINT (37.463937 55.775737),1178866.0,residential
20050,2914.0,Воронежская область,Воронеж,39.293883,51.635566,1344,5330,7196,9752,19781,train,POINT (39.293883 51.635566),1654817.0,residential
7712,3038.0,Краснодарский край,Новороссийск,37.781565,44.673286,907,2520,14830,40027,74403,train,POINT (37.781565 44.673286),3789970.0,residential
23414,2496.0,Пермский край,Пермь,56.395596,58.13269,0,1441,8530,16645,27434,train,POINT (56.395596 58.13269),4740568.0,residential
7396,2693.0,Санкт-Петербург,Санкт-Петербург,30.39292,60.034495,648,5622,25474,56484,227365,train,POINT (30.39292 60.034495),,
2517,3255.0,Тульская область,Ефремов,38.116854,53.140937,0,620,5286,14706,24024,train,POINT (38.116854 53.140937),630899.0,residential
17849,1665.0,Ростовская область,станица Багаевская,40.368711,47.321273,217,455,2027,3095,8422,train,POINT (40.368711 47.321273),3896840.0,residential
16260,3128.0,Республика Калмыкия,Элиста,44.230187,46.320163,6,207,2889,7035,24090,train,POINT (44.230187 46.320163),,
7661,2039.0,Забайкальский край,Краснокаменск,118.04164,50.10214,0,329,3948,12018,36238,train,POINT (118.04164 50.10214),3381559.0,residential
7958,2017.0,Вологодская область,Вологда,39.930538,59.214803,745,2663,15181,35354,71877,train,POINT (39.930538 59.214803),2226467.0,residential
14627,2854.0,Восточно-Казахстанская область,Риддер,83.510804,50.339217,118,1013,5324,12302,48034,train,POINT (83.510804 50.339217),,
24995,2522.0,Москва,Москва,37.602298,55.502872,0,2917,7860,14626,30207,train,POINT (37.602298 55.502872),966839.0,residential
5028,1633.0,Воронежская область,Лиски,39.504133,50.981276,159,356,1626,3917,17837,train,POINT (39.504133 50.981276),,
23651,2786.0,Приморский край,Артём,132.284152,43.463194,1075,3645,7221,8131,12122,train,POINT (132.284152 43.463194),1936579.0,residential
19603,3393.0,Тюменская область,Тюмень,65.576881,57.105402,759,3645,27707,66040,205343,train,POINT (65.576881 57.105402),4083974.0,residential
7747,1992.0,Тюменская область,посёлок городского типа Новоаганск,76.672995,61.94893,43,745,2086,5131,8613,train,POINT (76.672995 61.94893),,
2620,1974.0,Орловская область,Орёл,36.082184,52.96769,447,2449,15086,28624,79011,train,POINT (36.082184 52.96769),698077.0,residential
4039,2735.0,Московская область,Чехов,37.461095,55.16776,1525,3050,8557,11694,31271,train,POINT (37.461095 55.16776),894540.0,residential
20169,2910.0,Ставропольский край,Лермонтов,42.979461,44.099784,0,0,994,5349,25352,train,POINT (42.979461 44.099784),2052796.0,allotments
14303,1750.0,Ульяновская область,Инза,46.357865,53.844299,120,740,2051,4334,7936,train,POINT (46.357865 53.844299),4981718.0,residential
1340,3551.0,Тюменская область,Советский,63.550328,61.379602,3,737,3096,4466,16796,train,POINT (63.550328 61.379602),4610992.0,residential
9172,2695.0,Краснодарский край,село Архипо-Осиповка,38.538285,44.367498,78,390,3143,5539,14631,train,POINT (38.538285 44.367498),,
7472,3948.0,Новосибирская область,рабочий посёлок Коченёво,82.195647,55.024539,0,42,410,1815,6161,train,POINT (82.195647 55.024539),2829988.0,residential
3354,2290.0,Свердловская область,Первоуральск,59.941037,56.91399,402,2031,9492,29657,83479,train,POINT (59.941037 56.91399),4545018.0,residential
10303,1917.0,Московская область,Долгопрудный,37.522568,55.926356,20,885,3999,7557,48667,train,POINT (37.522568 55.926356),1618587.0,commercial
24031,1998.0,Москва,Москва,37.506344,55.538493,1479,3559,14049,24098,97628,train,POINT (37.506344 55.538493),596696.0,residential
13305,1672.0,Карачаево-Черкесская Республика,Карачаевск,41.913721,43.763985,288,671,2926,6821,16160,train,POINT (41.913721 43.763985),2055976.0,residential
9297,1994.0,Челябинская область,Челябинск,61.326118,55.19633,1213,4245,14617,36494,126748,train,POINT (61.326118 55.19633),4625835.0,residential
3452,2361.0,Новосибирская область,Новосибирск,82.905573,55.055826,1330,2899,12311,41156,143486,train,POINT (82.905573 55.055826),3649260.0,residential
21909,1990.0,Ставропольский край,Ставрополь,41.914974,45.043143,1473,1473,1473,7626,24623,train,POINT (41.914974 45.043143),2109140.0,residential
20443,3107.0,Алтайский край,Барнаул,83.670566,53.352388,132,1306,9281,28736,127714,train,POINT (83.670566 53.352388),3316615.0,residential
18533,1923.0,Чувашская Республика,Чебоксары,47.162753,56.134569,1742,3032,15198,26087,73343,train,POINT (47.162753 56.134569),5429503.0,residential
1401,2126.0,Москва,Москва,37.533643,55.79808,1307,1465,6853,27250,133185,train,POINT (37.533643 55.79808),1712007.0,residential
21208,3219.0,Республика Крым,посёлок городского типа Коктебель,35.24643,44.960956,84,250,1513,2303,3536,train,POINT (35.24643 44.960956),,
6628,3647.0,Кемеровская область,Белово,86.283984,54.405943,0,360,3853,9122,30335,train,POINT (86.283984 54.405943),2775165.0,grass
8081,1596.0,Нижегородская область,Чкаловск,43.241017,56.756577,58,737,2864,6464,12009,train,POINT (43.241017 56.756577),,
14811,2540.0,Московская область,Серпухов,37.441865,54.914839,436,1123,6889,13545,58952,train,POINT (37.441865 54.914839),624368.0,residential
3313,1875.0,Ярославская область,Рыбинск,38.689757,58.087208,138,1057,5744,8003,12901,train,POINT (38.689757 58.087208),678608.0,residential
1472,2481.0,Воронежская область,Воронеж,39.10383,51.655121,0,2485,12403,21067,62997,train,POINT (39.10383 51.655121),639942.0,residential
24421,3164.0,Республика Башкортостан,Уфа,56.022736,54.747396,403,3085,10383,25111,80707,train,POINT (56.022736 54.747396),4667954.0,residential
1268,2065.0,Оренбургская область,Оренбург,55.165506,51.823036,1290,3980,14711,37365,127892,train,POINT (55.165506 51.823036),5463947.0,residential
20329,2134.0,Санкт-Петербург,Санкт-Петербург,30.47794,59.938713,535,3296,20301,39527,176708,train,POINT (30.47794 59.938713),2402707.0,retail
4659,2905.0,Архангельская область,Северодвинск,39.816691,64.601596,722,3329,11442,20875,34883,train,POINT (39.816691 64.601596),2385635.0,residential
10009,3174.0,Ставропольский край,Новоалександровск,41.214784,45.490976,34,540,576,1339,10741,train,POINT (41.214784 45.490976),2028825.0,park
21810,1635.0,Челябинская область,Челябинск,61.362776,55.177406,1205,3480,9459,21534,75558,train,POINT (61.362776 55.177406),4190041.0,residential
2222,2186.0,Иркутская область,Иркутск,104.326457,52.27802,1249,2748,11703,30640,132738,train,POINT (104.326457 52.27802),3079055.0,residential
3531,2727.0,Витебская область,Орша,30.376936,54.51706,672,1758,4610,8415,22437,train,POINT (30.376936 54.51706),,
22592,2221.0,Свердловская область,Верхняя Салда,60.581282,58.046656,628,1046,12541,19238,41094,train,POINT (60.581282 58.046656),,
14383,3017.0,Ульяновская область,Димитровград,49.571774,54.238758,68,1406,8672,20432,51891,train,POINT (49.571774 54.238758),5625962.0,residential
17901,1897.0,Гродненская область,Слоним,25.318377,53.091878,65,778,2324,5186,20801,train,POINT (25.318377 53.091878),288548.0,residential
247,1948.0,Москва,Зеленоград,37.161203,55.977422,513,2446,22418,53500,143937,train,POINT (37.161203 55.977422),602286.0,residential
19557,2520.0,Магаданская область,Магадан,150.789683,59.59031,0,1226,3196,3196,6308,train,POINT (150.789683 59.59031),,
13258,2932.0,Курская область,Льгов,35.27145,51.637348,8,14,220,1104,5982,train,POINT (35.27145 51.637348),1081608.0,commercial
8412,1874.0,Республика Крым,село Приветное,34.681429,44.81606,10,32,200,332,771,train,POINT (34.681429 44.81606),1843989.0,residential
7723,2057.0,Москва,Москва,37.518407,55.852283,1403,4213,16123,33149,113711,train,POINT (37.518407 55.852283),598649.0,residential
19394,4561.0,Свердловская область,Екатеринбург,60.500106,56.787075,1528,5677,11115,18292,90632,train,POINT (60.500106 56.787075),4578912.0,residential
330,2515.0,Московская область,Балашиха,37.927249,55.748825,717,2177,3298,4009,16213,train,POINT (37.927249 55.748825),1718402.0,residential
22570,1731.0,Тверская область,Тверь,35.858195,56.885593,670,3246,11581,17960,64249,train,POINT (35.858195 56.885593),970548.0,residential
22722,3091.0,Иркутская область,Иркутск,104.326573,52.25283,2208,4881,16718,21713,73019,train,POINT (104.326573 52.25283),3078973.0,residential
509,3491.0,Москва,Москва,37.789306,55.749673,1545,6130,24233,56204,170275,train,POINT (37.789306 55.749673),598379.0,residential
15641,2486.0,Ростовская область,Шахты,40.221235,47.705839,146,339,4399,9761,36395,train,POINT (40.221235 47.705839),3861367.0,residential
17633,2444.0,Самарская область,Самара,50.269184,53.278266,150,570,3503,4137,5524,train,POINT (50.269184 53.278266),4632075.0,residential
11674,2303.0,Самарская область,Самара,50.241601,53.209966,278,1228,10356,33428,118595,train,POINT (50.241601 53.209966),4666483.0,residential
116,2644.0,Республика Татарстан,Казань,49.106575,55.826741,640,3219,15502,40993,189659,train,POINT (49.106575 55.826741),4734925.0,residential
15416,1900.0,Ярославская область,Ярославль,39.861309,57.571316,855,1683,10344,22446,63934,train,POINT (39.861309 57.571316),622024.0,residential
13987,3443.0,Омская область,рабочий посёлок Москаленки,71.938283,54.939315,0,27,454,3004,6599,train,POINT (71.938283 54.939315),,
12943,2125.0,Саратовская область,село Сторожевка,45.814779,51.650039,79,806,2731,3171,3222,train,POINT (45.814779 51.650039),5121411.0,residential
8474,2402.0,Воронежская область,Воронеж,39.152281,51.640473,2053,2183,7482,14718,86300,train,POINT (39.152281 51.640473),1206557.0,residential
14608,5259.0,Москва,Москва,37.772466,55.676007,1025,1898,11183,38281,142966,train,POINT (37.772466 55.676007),596628.0,residential
9756,2187.0,Пермский край,Кудымкар,54.657517,59.015964,631,1488,5318,11764,23842,train,POINT (54.657517 59.015964),4627655.0,residential
10831,2900.0,Московская область,Балашиха,38.083385,55.757156,374,2232,11539,15819,20364,train,POINT (38.083385 55.757156),,
3976,2200.0,Тверская область,Ржев,34.327322,56.253203,45,504,3798,9870,31257,train,POINT (34.327322 56.253203),631919.0,residential
9121,3512.0,Ростовская область,село Дубовское,42.768117,47.412388,0,78,738,1731,4248,train,POINT (42.768117 47.412388),3697994.0,residential
13979,2995.0,Москва,Москва,37.628584,55.76851,842,2671,8502,17955,95620,train,POINT (37.628584 55.76851),596724.0,residential
21136,2413.0,Москва,Москва,37.614509,55.59632,2055,3588,17837,40859,115417,train,POINT (37.614509 55.59632),596339.0,residential
11538,2167.0,Москва,Москва,37.583796,55.607794,1881,7102,23004,47237,140410,train,POINT (37.583796 55.607794),1733129.0,residential
22366,2520.0,Краснодарский край,Краснодар,39.017663,45.021968,326,1828,21316,38931,96492,train,POINT (39.017663 45.021968),3659428.0,residential
10204,2342.0,Краснодарский край,Темрюк,37.414389,45.267366,114,453,1470,3494,14235,train,POINT (37.414389 45.267366),4017018.0,commercial
15528,2126.0,Ростовская область,Ростов-на-Дону,39.70387,47.292701,1405,3963,23824,55500,143871,train,POINT (39.70387 47.292701),3935640.0,residential
24424,3572.0,Московская область,Королёв,37.865588,55.921448,1171,3690,22201,43334,136542,train,POINT (37.865588 55.921448),639328.0,residential
19203,1870.0,Ростовская область,Сальск,41.53129,46.477418,9,1045,2624,10800,26967,train,POINT (41.53129 46.477418),,
7751,2112.0,Республика Татарстан,Набережные Челны,52.395951,55.736858,1914,3073,20408,41036,168908,train,POINT (52.395951 55.736858),4631262.0,residential
22978,2557.0,Ивановская область,Иваново,40.993572,57.000897,854,1894,8552,15136,62246,train,POINT (40.993572 57.000897),888473.0,residential
18544,3000.0,Липецкая область,Липецк,39.537668,52.590446,210,2371,15908,47705,154091,train,POINT (39.537668 52.590446),777621.0,residential
9180,2954.0,Краснодарский край,Краснодар,38.991151,45.014377,808,4894,6856,11739,49163,train,POINT (38.991151 45.014377),3830284.0,residential
9410,3118.0,Московская область,Лобня,37.430841,56.018734,1382,3144,7394,11225,28855,train,POINT (37.430841 56.018734),1420735.0,residential
14836,2738.0,Ростовская область,Ростов-на-Дону,39.816813,47.24114,915,1539,11055,19561,62851,train,POINT (39.816813 47.24114),4078723.0,residential
8121,2401.0,Иркутская область,Иркутск,104.146015,52.354964,156,1118,6655,19984,61457,train,POINT (104.146015 52.354964),2785506.0,residential
8486,1553.0,Тульская область,село Архангельское,37.660345,54.292882,2,42,362,534,895,train,POINT (37.660345 54.292882),1759039.0,residential
2292,3110.0,Москва,Москва,37.561931,55.872274,1190,4592,23222,52718,166687,train,POINT (37.561931 55.872274),598549.0,residential
888,2543.0,Ульяновская область,Ульяновск,48.586864,54.382755,885,4453,17569,41126,132109,train,POINT (48.586864 54.382755),4952191.0,retail
16277,3246.0,Московская область,Химки,37.331287,55.95002,1031,3734,12501,14675,35056,train,POINT (37.331287 55.95002),1659259.0,residential
23067,2130.0,Ростовская область,Волгодонск,42.168276,47.503258,749,2553,7017,18243,46044,train,POINT (42.168276 47.503258),3677138.0,residential
10282,3119.0,Республика Башкортостан,Уфа,55.956877,54.743823,385,3218,15018,25734,82484,train,POINT (55.956877 54.743823),5382950.0,residential
15328,2631.0,Московская область,деревня Сапроново,37.723796,55.532887,0,5969,18385,29137,67381,train,POINT (37.723796 55.532887),1757696.0,residential
10548,1820.0,Тюменская область,Тюмень,65.523261,57.168165,6,230,1402,3457,26393,train,POINT (65.523261 57.168165),,
4364,1986.0,Рязанская область,Рязань,39.734039,54.635472,1178,1180,3419,7159,46232,train,POINT (39.734039 54.635472),,
19934,2402.0,Республика Татарстан,Зеленодольск,48.567025,55.857131,216,216,6551,27209,48299,train,POINT (48.567025 55.857131),4797085.0,residential
23794,2030.0,Ивановская область,Кинешма,42.162563,57.434881,64,78,1868,2361,9584,train,POINT (42.162563 57.434881),,
19189,2654.0,Санкт-Петербург,Санкт-Петербург,30.416482,59.962902,1348,4609,13379,29717,139391,train,POINT (30.416482 59.962902),2130043.0,residential
7866,2221.0,Московская область,Раменское,38.242488,55.573894,880,1996,13635,31138,70882,train,POINT (38.242488 55.573894),609836.0,residential
4077,2384.0,Воронежская область,Воронеж,39.183265,51.706275,1320,6880,25552,44506,172032,train,POINT (39.183265 51.706275),,
12293,1853.0,Челябинская область,посёлок Тимирязевский,60.761022,54.930191,468,1705,2461,3019,3544,train,POINT (60.761022 54.930191),4425226.0,residential
8484,4450.0,Алматы,Алматы,76.912068,43.246345,352,5098,16445,43790,161558,train,POINT (76.912068 43.246345),,
9107,3006.0,Ростовская область,Таганрог,38.918989,47.277781,83,356,1798,10908,31661,train,POINT (38.918989 47.277781),3972343.0,residential
20843,2154.0,Белгородская область,Белгород,36.533425,50.564884,1576,3066,6914,7776,49277,train,POINT (36.533425 50.564884),1813573.0,residential
8487,2376.0,Москва,Москва,37.571239,55.825037,605,2258,19026,44241,131764,train,POINT (37.571239 55.825037),595869.0,residential
17447,2221.0,Москва,Москва,37.485084,55.870602,1224,4687,18172,45322,148099,train,POINT (37.485084 55.870602),593595.0,residential
10428,1824.0,Москва,Москва,37.362364,55.849084,1042,3901,24265,70529,172407,train,POINT (37.362364 55.849084),1302473.0,residential
11881,2923.0,Мурманская область,Апатиты,33.384877,67.564534,1419,3643,13423,26160,59492,train,POINT (33.384877 67.564534),2654960.0,residential
12030,3063.0,Ярославская область,Углич,38.324331,57.524465,20,281,1455,4716,24900,train,POINT (38.324331 57.524465),981869.0,residential
6010,2339.0,Республика Башкортостан,Уфа,56.008234,54.75772,1018,2303,15365,40311,139399,train,POINT (56.008234 54.75772),4641131.0,residential
8364,1840.0,Санкт-Петербург,Санкт-Петербург,30.10519,59.848158,1466,1881,7179,12699,72252,train,POINT (30.10519 59.848158),2311932.0,residential
7336,2578.0,Московская область,Люберцы,37.911932,55.702784,234,2801,21904,38896,157662,train,POINT (37.911932 55.702784),1743006.0,residential
25458,1967.0,Санкт-Петербург,Санкт-Петербург,30.159546,59.870315,1669,6690,14876,20920,88178,train,POINT (30.159546 59.870315),2436261.0,residential
15208,3438.0,Республика Татарстан,Казань,49.248526,55.791407,2741,6517,12343,16405,73883,train,POINT (49.248526 55.791407),5423587.0,residential
2458,2093.0,Московская область,Серпухов,37.414953,54.924522,0,2482,7198,11348,41181,train,POINT (37.414953 54.924522),699682.0,residential
19646,2537.0,Республика Башкортостан,Уфа,55.959255,54.795913,0,978,4103,4537,6485,train,POINT (55.959255 54.795913),,
9956,2502.0,Тюменская область,Заводоуковск,66.500687,56.522185,0,0,277,1169,6803,train,POINT (66.500687 56.522185),4316863.0,commercial
18074,3382.0,Волгоградская область,Волгоград,44.620464,48.81441,605,1505,12157,24991,59969,train,POINT (44.620464 48.81441),,
23758,3605.0,Ставропольский край,Кисловодск,42.726472,43.933572,36,256,5585,10095,29286,train,POINT (42.726472 43.933572),2020805.0,residential
6991,2057.0,Московская область,Чехов,37.457539,55.141515,1409,2802,5765,10814,40400,train,POINT (37.457539 55.141515),,
5130,3037.0,Оренбургская область,Оренбург,55.128305,51.794832,391,1218,10265,19468,53517,train,POINT (55.128305 51.794832),5167320.0,residential
6190,2054.0,Чувашская Республика,Чебоксары,47.213589,56.144537,1718,4910,11171,27366,75876,train,POINT (47.213589 56.144537),4752089.0,residential
8850,2623.0,Челябинская область,село Кунашак,61.550371,55.695327,6,45,704,1660,4995,train,POINT (61.550371 55.695327),4084718.0,residential
9938,3558.0,Республика Бурятия,село Кырен,102.147398,51.684327,0,0,51,735,1821,train,POINT (102.147398 51.684327),2856658.0,residential
17998,2431.0,Курская область,Курск,36.25594,51.741667,112,1859,10512,15539,37763,train,POINT (36.25594 51.741667),634179.0,residential
552,2176.0,Пермский край,село Усть-Качка,55.677635,58.00325,716,965,3626,5233,6858,train,POINT (55.677635 58.00325),5507513.0,residential
25909,2508.0,Атырауская область,Атырау,51.929877,47.109239,448,768,4199,14261,46049,train,POINT (51.929877 47.109239),,
3724,2610.0,Красноярский край,Лесосибирск,92.503389,58.221557,0,331,4452,6479,17079,train,POINT (92.503389 58.221557),,
8107,2134.0,Чеченская Республика,село Алхан-Кала,45.52962,43.25658,10,35,460,2660,11145,train,POINT (45.52962 43.25658),2032657.0,residential
11830,3075.0,Челябинская область,село Варна,60.968039,53.383576,259,503,2160,3807,7769,train,POINT (60.968039 53.383576),4535072.0,residential
17857,1651.0,Тульская область,село Карамышево,37.461086,53.903658,40,40,307,900,946,train,POINT (37.461086 53.903658),1436207.0,residential
20769,2740.0,Иркутская область,рабочий посёлок Средний,103.48897,52.877699,0,0,45,2534,4263,train,POINT (103.48897 52.877699),,
21494,2641.0,Тюменская область,Нефтеюганск,72.614726,61.080913,1137,4779,16230,39672,87826,train,POINT (72.614726 61.080913),4130934.0,residential
